Molecule_CID,Chemical_Name,Spin_multiplicity,QM_Basis,No_canonical_orbitals,Geometry_convergence_category,Gas_Phase_Energy,Final_Energy,HOMO,LUMO,Polarizability,QM_Dipole,QM_Dipole_X,QM_Dipole_Y,QM_Dipole_Z,Lowest_Frequency,Highest_Frequency,Second_Lowest_Frequency,Num_Negative_Frequencies,Zero_Point_Energy,Entropy,Enthalpy,Free_Energy,Internal_Energy,Heat_Capacity,ln_Q,Total_Internal_Energy,Total_Enthalpy,Total_Free_Energy,alpha_HOMO,alpha_LUMO,beta_HOMO,beta_LUMO,S2_Value,tautomer_probability,Ionization_Penalty,Ionization_Penalty_Charging,Ionization_Penalty_Neutral,State_Penalty,Charging_Adjusted_Penalty,Tot_Q,Tot_abs_Q,Energy,Chemistry_Notes
196,Hexanedioic acid,1,cc-pvtz(-f),300.0,0.0,-534.590517015415,-534.590517015415,0.064491513967002,0.276677282106316,90.3197540523527,0.006505034010361,-0.000526516434362,-0.000966194933017,0.006411295912038,63.5632083056615,2999.74739487937,74.1182172123617,0.0,84.7283448242688,99.8400787494805,6.9133269693216,-22.853992509836,6.32084138049433,35.2419387260221,38.5730774567389,-534.445420900444,-534.444476714552,-534.491913957975,,,,,,,0.0107,0.0107,0.0,0.0082,0.01888511161465,-2.0,2.0,12.796804,
8892,Hexanoic acid,1,cc-pvtz(-f),282.0,3.0,-385.924902569295,-385.924902569295,-0.036690063388566,0.133580807581421,84.7541749537418,11.3412704120349,-10.363900133902,4.57626717846108,0.521313039107691,77.1009193424335,3027.31375425084,98.2973792088101,0.0,101.391481324343,92.5463206425972,6.22061785302174,-21.3720676465686,5.62813226419446,31.9398734966634,36.0718776111855,-385.754355958121,-385.753411772228,-385.797383515794,,,,,,,0.0048,0.0048,0.0,0.0035,0.008281251881914,-1.0,1.0,6.283047,
798,Indole,1,cc-pvtz(-f),265.0,0.0,-363.940922624497,-363.940922624497,-0.224170242734321,-0.031453121277254,93.6845246169325,2.1765614560147,2.11327860673217,-0.464058575796203,-0.236902807849481,224.533142889305,3632.34334488751,252.9501478977,0.0,80.8226279521441,78.7940986557772,4.50608056034911,-18.9863799538709,3.91359497152184,26.2100755850295,32.0453025557148,-363.805886856951,-363.804942671059,-363.842380290151,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.824427,
73796,Iso-Hentriacontane,1,cc-pvtz(-f),1278.0,4.0,-1220.41321628354,-1220.41321628354,-0.285188173443266,0.001536867733324,385.692182861702,0.10807830424957,-0.066295263067452,0.066267251112782,-0.053800644738103,17.6525450565842,3053.73464286332,19.7807555768127,0.0,565.313870989396,221.166673411908,24.4020004357196,-41.5388432420409,23.8095148468923,147.481055749485,70.1094575553476,-1219.47438840285,-1219.47344421696,-1219.57852764092,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.606799,
526118,iso-Hexacosane,1,cc-pvtz(-f),1076.0,3.0,-1023.76957562308,-1023.76957562308,-0.299717727715309,-0.024064445473074,323.732653097326,0.114225923759016,-0.100739711406102,0.053303657201244,0.007602126898972,16.7990024794862,3053.33182380256,29.0209809955539,0.0,475.766393872038,195.880066674352,20.6640613888707,-37.7375804900875,20.0715758000434,123.88557259398,63.6936681696895,-1022.97940751666,-1022.97846333076,-1023.07153227182,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.70373,
519147,Iso-nonacosane,1,cc-pvtz(-f),1197.0,3.0,-1141.75796873716,-1141.75796873716,-0.285359983809856,-0.024666240993403,362.034603270298,0.157712278285431,-0.09280343099972,0.091393511644621,-0.088926441208034,16.9688815795508,3050.21981619057,20.7558797944899,0.0,529.478379108582,211.250630591174,22.9254632029242,-40.0589123078344,22.3329776140969,138.042156381008,67.6116230727642,-1140.87860136009,-1140.87765717419,-1140.97802916621,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.363118,
182192,Iso-triacontane,1,cc-pvtz(-f),1238.0,4.0,-1181.08489381401,-1181.08489381401,-0.25522005831583,0.010202764538389,374.777054410755,0.076599142178443,0.00385287615843,-0.017414564603687,-0.074493737102156,16.099683343167,3053.93958833892,23.6801562707844,0.0,547.342302406064,216.723410988471,23.6956633796111,-40.9204216066017,23.1031777907838,142.836232896508,69.0656825722914,-1180.17583107079,-1180.1748868849,-1180.27785917149,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.706948,
74399,Iso-tritriacontane,1,cc-pvtz(-f),1361.0,4.0,-1299.07219853646,-1299.07219853646,-0.287710748756055,-0.073380419645653,410.636924573625,0.160092609290717,-0.010849065195489,-0.049862834024273,-0.151742015002313,14.5299170738403,3053.1771271097,20.8183784907798,0.0,600.998504481874,231.803761395062,25.9365336165108,-43.1757578434269,25.3440480276835,156.990537868504,72.8722498194193,-1298.07405813787,-1298.07311395197,-1298.18325139972,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.077792,
6448,Isobornyl acetate,1,cc-pvtz(-f),496.0,1.0,-620.031020046426,-620.031020046426,-0.271015416853637,0.007443780064875,138.944301448891,1.93001369720448,-0.210470719138243,-1.85125964625365,0.503480555667381,76.2732041471768,3116.75206691659,96.3943066827217,0.0,189.62641598091,110.977211576808,9.09334710116823,-23.9945085304571,8.50086151234095,55.827973247359,40.4980458308702,-619.715284130132,-619.71433994424,-619.767068798884,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.024206,This compound has an ester and may undergo hydrolysis at high or low pH.
7819,Isobutyl acrylate,1,cc-pvtz(-f),313.0,0.0,-424.580814553909,-424.580814553909,-0.283287144547827,-0.060154667461864,92.2557910229551,1.81833758346982,-1.41304247868496,0.464875695073176,1.04573089703851,78.3675392983249,3198.71139499314,87.7950503929748,0.0,112.89264354652,96.0018295818534,6.80407998290787,-21.8188655069217,6.21159439408059,36.5750396969606,36.8259851688688,-424.391009867869,-424.390065681977,-424.435679249354,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.353833,This compound has an ester and may undergo hydrolysis at high or low pH.
87622,Isobutyltrimethoxysilane,1,cc-pvtz(-f),419.0,1.0,-793.112764477284,-793.112764477284,-0.274401240341041,0.018669778477384,117.681300492674,1.06758630968219,0.131551010769185,-1.05553036381637,-0.091052244607919,54.2444077397654,3072.738227268,66.4446942319748,0.0,157.370801321404,121.165882055128,10.232151786271,-25.8934559484653,9.63966619744372,54.470065727799,43.703098331416,-792.846616354422,-792.84567216853,-792.903241989324,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.169663,
15575,Isopropyl nitrate,1,cc-pvtz(-f),224.0,3.0,-398.980797417009,-398.980797417009,-0.312213708281917,-0.066030767389919,58.5953004605662,3.51937578570916,-3.14602861270103,-1.55421756713273,0.27003267046501,115.878608562409,3090.40003046131,129.735638657788,0.0,69.200162559653,83.0042953528063,5.12523363751131,-19.6224970219279,4.53274804868404,25.8819082007008,33.1189439742616,-398.863296543901,-398.862352358009,-398.901790377421,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.233946,
3893,Lauric acid,1,cc-pvtz(-f),526.0,0.0,-621.903888066956,-621.903888066956,-0.032323319227486,0.105932211967166,159.123585158199,22.3693454030758,-22.2928524154211,-1.49117616532989,-1.09212572092836,31.8469453677283,3037.7514956582,61.4773118571801,0.0,208.814190355374,126.259923413413,10.6462876069711,-26.9981085587379,10.0538020181439,60.2291154580339,45.5675362706731,-621.555099717398,-621.554155531506,-621.614145695743,,,,,,,0.0049,0.0049,0.0,0.0035,0.008397777651431,-1.0,1.0,5.001773,
221064,Levopimaric acid,1,cc-pvtz(-f),752.0,0.0,-930.462323747736,-930.462323747736,-0.080073523897493,0.078115499071185,235.787949105153,10.3855961399505,-6.47137152109112,3.52316498269342,-7.31910283592798,52.6501893588733,3091.0407559906,68.5238486936052,0.0,282.472075687138,138.195606262677,13.1252306021383,-28.0777894050789,12.5327450133111,84.8958526857469,47.3898267477765,-929.992203638313,-929.991259452421,-930.056920644764,,,,,,,0.0049,0.0049,0.0,0.0036,0.008480303554072,-1.0,1.0,45.240565,
12105,m-Tolualdehyde,1,cc-pvtz(-f),273.0,0.0,-385.027501194934,-385.027501194934,-0.252756445941019,-0.068486806844167,93.7703429322638,3.48358166915094,-0.422769832223757,-3.45783269037055,3.2723152387e-06,151.313530127075,3143.22318384085,185.358753419493,0.0,85.760463504272,85.791548123995,5.41912898614408,-20.159621087025,4.8266433973168,29.5339324626416,34.0255045307137,-384.883141450209,-384.882197264317,-384.92295959747,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.362281,
4004,Malathion,1,cc-pvtz(-f),618.0,1.0,-1982.11172541673,-1982.11172541673,-0.240832389426204,-0.036881364885083,201.423888624521,2.11580416216709,-0.915107083690412,-0.425933469938898,1.85951255903504,32.0674610490582,3102.41886639979,36.462571020012,0.0,188.328024679123,155.480337098459,14.8068147503683,-31.5496477555374,14.214329161541,81.5454619084535,53.2496458149887,-1981.78895362837,-1981.78800944248,-1981.86188316825,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096564,This compound has an ester and may undergo hydrolysis at high or low pH.
15659,Methoxysilane,1,cc-pvtz(-f),532.0,3.0,-943.571134439998,-943.571134439998,-0.368622929740985,-0.155066547172658,143.448792472883,14.2284715560379,12.4177017253079,-6.90565558232338,0.749671701872839,38.1939930015256,3542.20329037548,47.7539197374276,0.0,207.491884061205,137.627206565709,12.30156338254,-28.7319882550261,11.7090777937127,66.9049244789085,48.4939866839567,-943.221815469792,-943.2208712839,-943.286262411204,,,,,,,0.3981,0.0011,0.397,0.5136,0.514716757474692,1.0,1.0,5.627927,
8203,"Methyl 9,12-octadecadienoate",1,cc-pvtz(-f),782.0,3.0,-895.299599057585,-895.299599057585,-0.227479198408164,-0.008285123407125,232.791762675725,1.89537448941516,1.84841850682384,0.098509550223543,0.407540608125924,37.5844012081505,3106.59065372499,44.2211276870369,0.0,312.98897382388,159.25203362422,15.5815387517838,-31.8994550732775,14.9890531629565,91.6995050567489,53.8400522726926,-894.77693279888,-894.775988612988,-894.851654393498,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.918786,This compound has an ester and may undergo hydrolysis at high or low pH.
617007,"Methyl 6,8,11,13-abietatetraen-18-oate",1,cc-pvtz(-f),765.0,3.0,-967.935387699401,-967.935387699401,-0.222669759843595,-0.046484990458799,247.039104183609,1.74181026383825,0.933938687687797,1.47006591885234,-0.023826814329824,44.8355693237153,3144.5458678925,59.230411306575,0.0,279.943070903553,143.076337122784,13.7370696278563,-28.9211402853018,13.144584039029,87.5200330144201,48.8132383819602,-967.468322788106,-967.467378602213,-967.535358787298,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.244159,This compound has an ester and may undergo hydrolysis at high or low pH.
516981,Methyl abietate,1,cc-pvtz(-f),802.0,3.0,-970.336119275331,-970.336119275331,-0.212653463846836,-0.019979651753686,249.175966670191,1.96978360227755,-0.661205636963975,1.37971384440014,-1.24066282809601,52.8362405473197,3119.13459562389,75.9195676538945,0.0,308.976150388832,146.756958877756,14.3084788322793,-29.4471084571235,13.7159932434521,91.2784430425514,49.7009699685845,-969.821876607994,-969.820932422102,-969.890661389362,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.703747,This compound has an ester and may undergo hydrolysis at high or low pH.
7294,Methyl acrylate,1,cc-pvtz(-f),191.0,3.0,-306.585737297594,-306.585737297594,-0.293676426201925,-0.067786641275977,54.7016051756359,1.56300357884701,0.724516203784517,1.38493915307821,-1.4602470307e-05,128.701026976908,3199.34504236744,219.124206422735,0.0,59.6405315540024,77.7024959916168,4.53303761289319,-18.6339615670074,3.94055202406592,21.7052971454126,31.4504891231028,-306.484414390741,-306.483470204848,-306.520389168286,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653405,This compound has an ester and may undergo hydrolysis at high or low pH.
8051,Methyl amyl ketone,1,cc-pvtz(-f),308.0,0.0,-350.549433704667,-350.549433704667,-0.256779492205015,-0.030311945656978,88.3960066770282,2.9275063920238,-1.66257538609779,0.381152747350219,2.37925604844652,77.6078125260716,3099.33047749387,109.76236146331,0.0,124.204928641115,95.349653159176,6.70039684931114,-21.7281022400972,6.10791126048387,35.2548188822956,36.672794494638,-350.341766974312,-350.34082278842,-350.386126485732,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833111,
8134,Methyl carbitol,1,cc-pvtz(-f),292.0,0.0,-423.554001201947,-423.554001201947,-0.25441199129039,0.017813166931315,76.9448090695571,1.55710501052909,0.875768654866363,1.28748020207676,-7.89223459178e-05,55.1887582361946,3784.72597100893,95.0883698168781,0.0,109.298136934332,96.5952456378717,6.81864608128728,-21.9812264056442,6.22616049246001,33.9509326961127,37.1000186673777,-423.369901514293,-423.368957328401,-423.414852846897,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787143,
8202,Methyl cis-9-octadecenoate,1,cc-pvtz(-f),801.0,3.0,-896.529836744579,-896.529836744579,-0.238775267094679,-0.001238725952629,237.750547609517,1.78541334521971,0.966496098331757,-1.206976803223,0.892632680154454,14.0092475328072,3108.57771092926,35.8600268344954,0.0,327.83181087464,163.161638201956,15.9012433874931,-32.7453990424202,15.3087577986658,93.1666274922791,55.2678405347111,-895.983007437488,-895.982063251595,-896.05958661141,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567296,This compound has an ester and may undergo hydrolysis at high or low pH.
247581,Methyl dehydroabietate,1,cc-pvtz(-f),784.0,3.0,-969.159446953539,-969.159446953539,-0.231514075066497,-0.009449912625834,244.7908263166,1.71376949242173,-0.84008693664989,0.180841754077882,1.48275286949906,46.2475350873775,3137.78176585187,73.3247124799375,0.0,294.891612443777,144.365293077945,13.9586400008074,-29.0838721303819,13.3661544119801,89.0475306347105,49.0878979654991,-968.668206929933,-968.66726274404,-968.735855353696,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.092804,This compound has an ester and may undergo hydrolysis at high or low pH.
13584,Methyl docosanoate,1,cc-pvtz(-f),982.0,3.0,-1055.08048522079,-1055.08048522079,-0.280689463584607,-0.0775043080948,291.79578287292,2.00886770222001,-1.35683049626026,0.794245456499112,-1.25049374419521,14.2673974395957,3107.00702971312,29.68824008082,0.0,414.022798340023,188.78484479324,19.3905349586751,-36.8956665164294,18.7980493698478,113.799367781183,62.2726817532527,-1054.39074129118,-1054.38979710528,-1054.47949487746,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.899872,This compound has an ester and may undergo hydrolysis at high or low pH.
8139,Methyl dodecanoate,1,cc-pvtz(-f),576.0,0.0,-661.787766833841,-661.787766833841,-0.294848981415382,-0.034230896263041,164.439476307088,1.93657224130272,0.287148985403126,-0.089886547525548,-1.91305460312562,32.7922721735682,3107.9377835818,52.4525015208943,0.0,235.302054433267,133.09783236921,11.6610918613486,-28.0220268595313,11.0686062725214,66.309147898271,47.2957104576943,-661.395150192205,-661.394206006313,-661.457445081766,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776672,This compound has an ester and may undergo hydrolysis at high or low pH.
7292,Methyl ethyl ketoxime,1,cc-pvtz(-f),219.0,3.0,-287.883766502394,-287.883766502394,-0.251638869815983,0.002754006760052,62.225543020661,0.80445617677244,-0.448115476564072,0.148810110189846,-0.651304699135797,118.263593693359,3773.33080581519,192.147797007205,0.0,81.2079722419526,80.8799029652975,5.03856628431951,-19.0757767847839,4.44608069549224,25.7565162971439,32.1961869529033,-287.747268079609,-287.746323893717,-287.784752545749,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200296,This compound has an imine and may undergo hydrolysis.
53705,Methyl hentriacontanoate,1,cc-pvtz(-f),1347.0,3.0,-1409.04532070717,-1409.04532070717,-0.254749182678921,-0.022102481446259,405.455199870661,1.59975984419458,-1.41008352061426,0.454327139078934,0.60372417103003,11.7667905664005,3107.56865128439,21.6769409827751,0.0,574.628756560976,235.861020033707,26.2779167356683,-44.0440463873814,25.685431146841,156.644113660487,74.3377513612764,-1408.08865914841,-1408.08771496252,-1408.19978014478,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.460997,This compound has an ester and may undergo hydrolysis at high or low pH.
41517,Methyl heptacosanoate,1,cc-pvtz(-f),1185.0,3.0,-1251.7285198407,-1251.7285198407,-0.271226694693448,-0.011482052128855,353.061058885145,1.64866073303812,1.25864167170428,-0.061252429546076,-1.06308583603863,11.9284989001907,3108.12797211373,23.0813563949811,0.0,503.351120198717,213.375157079767,23.0939930361601,-40.5238100471725,22.5015074473328,137.518090258287,68.3962796924439,-1250.89052033187,-1250.88957614598,-1250.99095756909,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.371885,This compound has an ester and may undergo hydrolysis at high or low pH.
15609,Methyl heptadecanoate,1,cc-pvtz(-f),779.0,3.0,-858.433704978095,-858.433704978095,-0.276229766943448,0.00150153520687,228.5744014701,1.514443248257,1.00533191035296,-0.743589486164396,-0.854354012270707,21.1875085722059,3107.97545608798,39.4572851447038,0.0,324.5645536212,161.19179330258,15.5205444955471,-32.538788677617,14.9280589067199,90.1239013444078,54.9191225765036,-857.892689059199,-857.891744873306,-857.968332296239,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475494,This compound has an ester and may undergo hydrolysis at high or low pH.
22048,Methyl hexacosanoate,1,cc-pvtz(-f),1145.0,3.0,-1212.39663292336,-1212.39663292336,-0.301640349299747,-0.04831182168998,339.88832036878,1.96588622985885,-1.51567792025989,0.14661302085255,-1.2433558351903,12.2105192804839,3106.96050651889,23.4870396971764,0.0,485.914297537702,207.570523272101,22.2337301758448,-39.653421337732,21.6412445870175,132.440307773502,66.9272334812722,-1211.58779167651,-1211.58684749062,-1211.68547094488,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.509104,This compound has an ester and may undergo hydrolysis at high or low pH.
3032412,Methyl iso-pimarate,1,cc-pvtz(-f),802.0,3.0,-970.326047753035,-970.326047753035,-0.213942551707766,0.008059719523066,235.353154356675,1.67572546995662,0.087741923017676,-0.072076517686357,-1.67187385325708,66.019425112165,3172.7381138772,69.1735018522233,0.0,309.207646365672,142.725694628674,13.9306129480221,-28.6230529055171,13.3381273591948,90.7528016758367,48.3101250819815,-969.812038340994,-969.811094155102,-969.878907738622,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.499107,This compound has an ester and may undergo hydrolysis at high or low pH.
8034,Methyl isoamyl ketone,1,cc-pvtz(-f),308.0,1.0,-350.550264483382,-350.550264483382,-0.247850825002473,-0.021337299747329,87.6963016790596,2.89002373962518,-1.48823195001772,-1.93739051379326,1.54399510219672,77.4892198231848,3099.76996823121,88.073501425704,0.0,124.029709314699,94.2330298197919,6.63693034985682,-21.4586474909141,6.04444476102955,35.7200875256865,36.2180074850224,-350.342978123105,-350.342033937213,-350.386807090741,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02456,
20017,Methyl nonacosanoate,1,cc-pvtz(-f),1266.0,3.0,-1330.38415045094,-1330.38415045094,-0.256982582535679,0.000898111987657,377.317356760871,1.92139654399218,-1.87057754553404,0.116204971840665,-0.42332107191638,12.893350654758,3106.86954065054,19.6066885913826,0.0,539.18022403134,224.221007316593,24.6394681140415,-42.2120252174007,24.0469825252142,146.956613303368,71.2456573010531,-1329.48659075904,-1329.48564657315,-1329.59218120972,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.074054,This compound has an ester and may undergo hydrolysis at high or low pH.
15610,Methyl nonadecanoate,1,cc-pvtz(-f),860.0,3.0,-937.092305683655,-937.092305683655,-0.250005007319707,-0.04906282643224,254.12726600356,1.55858481555457,1.06030091815201,-0.696514672901903,-0.905436856260901,22.3599503569221,3106.52982526486,26.1603372471397,0.0,360.298805800417,171.333097310428,17.0564622346239,-34.0265007284802,16.4639766457966,99.6104998432586,57.4300900648569,-936.491895968012,-936.490951782119,-936.572357665863,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.895856,This compound has an ester and may undergo hydrolysis at high or low pH.
8201,Methyl octadecanoate,1,cc-pvtz(-f),819.0,1.0,-897.76214487183,-897.76214487183,-0.253337691463517,-0.0203137175079,240.9664735596,2.0519451893186,-1.01106067458309,-1.74900908962739,-0.359447599352257,19.3167773938613,3107.11546693709,39.0111846740404,0.0,342.652042392575,166.672883038915,16.2613152795826,-33.4322047984698,15.6688296907553,94.7037045056129,56.4270345623819,-897.191124211244,-897.190180025352,-897.269371690902,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.422872,This compound has an ester and may undergo hydrolysis at high or low pH.
8181,Methyl palmitate,1,cc-pvtz(-f),738.0,0.0,-819.105613267745,-819.105613267745,-0.281816793412218,-0.001974094029611,214.897994565289,1.53610789319421,-1.03285855678491,-1.04446800724196,-0.449352025763506,22.6581079833256,3108.1584735088,37.5437578932486,0.0,306.788707315533,154.964425989893,14.6863369520199,-31.5163066568666,14.0938513631926,85.2916921924747,53.1933725497827,-818.59425435761,-818.593310171718,-818.666938771473,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.038305,This compound has an ester and may undergo hydrolysis at high or low pH.
41431,Methyl pentacosanoate,1,cc-pvtz(-f),1104.0,3.0,-1173.06689027298,-1173.06689027298,-0.283768651554019,-0.039443255359829,329.429900048087,1.98821463072869,-1.97923875495136,0.030872719771525,0.18616724716267,15.5596351152054,3108.10417913285,24.879504452386,0.0,467.572377978439,203.886613475591,21.6457382126981,-39.1430555950494,21.0532526238708,128.103670105669,66.0658357488939,-1172.28821576054,-1172.28727157465,-1172.38414468448,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.570223,This compound has an ester and may undergo hydrolysis at high or low pH.
11124,Methyl propionate,1,cc-pvtz(-f),210.0,1.0,-307.822620644909,-307.822620644909,-0.277667549242185,0.000957213635133,55.0360059577035,1.90871170564299,-0.579761504336383,0.716665409394634,-1.67136102154066,96.83710703203,3107.57934912014,157.846840315518,0.0,74.322603245045,80.6792307393769,4.89799497907908,-19.1565176658661,4.30550939025181,23.6778043421932,32.3324617967219,-307.697318770763,-307.696374584871,-307.734707891052,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298306,This compound has an ester and may undergo hydrolysis at high or low pH.
75546,Methyl tetracosanoate,1,cc-pvtz(-f),1063.0,3.0,-1133.73854096905,-1133.73854096905,-0.29075191961192,-0.039256335623125,316.814292636777,1.97264737603336,-1.44794092816106,-1.33597979717823,0.099813427248186,16.4081532544613,3107.53696365381,25.9571485370711,0.0,449.807909615676,198.899661017763,20.8873765685289,-38.4145573639172,20.2948909797016,123.232760493435,64.8362729631151,-1132.98938446533,-1132.98844027944,-1133.08294392722,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.472275,This compound has an ester and may undergo hydrolysis at high or low pH.
85778983,Methyl tetracosenoate,1,cc-pvtz(-f),1044.0,3.0,-1132.50809104293,-1132.50809104293,-0.266602799938245,-0.092750255538539,323.070488983265,1.93192141455967,-0.524752976622547,1.54323467591101,1.03700597906947,17.6547036996956,3135.56674489141,24.6286367515896,0.0,434.964775221828,196.105792120803,20.629386793752,-37.8395551270654,20.0369012049247,121.700044531294,63.8657814478871,-1131.78299971255,-1131.78205552666,-1131.87523171716,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.461709,This compound has an ester and may undergo hydrolysis at high or low pH.
77929,Methyltriacetoxysilane,1,cc-pvtz(-f),434.0,3.0,-1015.32959255866,-1015.32959255866,-0.285413298067775,-0.027663615172914,117.869769182247,1.50019316889586,-1.08929532999621,-0.625206245382647,-0.820446450894141,46.292201578046,3120.07709982235,60.3853337027885,0.0,121.713143307168,127.899777644198,11.0006657632049,-27.1326529414127,10.4081801743776,58.871115364975,45.7946209208519,-1015.11904382626,-1015.11809964036,-1015.17886895227,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.273052,
12400,Methyl triacontanoate,1,cc-pvtz(-f),1307.0,3.0,-1369.71495105468,-1369.71495105468,-0.247540678916131,-0.102153837014066,391.783367041681,1.64043384241323,-1.34079587003659,0.445603851903577,-0.833502749483269,14.6156812171777,3106.4853333707,20.1444716563096,0.0,556.90092935807,229.934553084957,25.4583533495761,-43.0966336527039,24.8658677607488,151.817219043656,72.7387036332925,-1368.78784664442,-1368.78690245852,-1368.89615178508,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.072818,This compound has an ester and may undergo hydrolysis at high or low pH.
75519,Methyl tricosanoate,1,cc-pvtz(-f),1022.0,3.0,-1094.40974751737,-1094.40974751737,-0.266671757527929,0.007001791812317,304.767331525243,1.70033789223909,-0.786065935269947,0.873631044094228,1.22882793424754,18.453454056505,3106.85321078317,28.5611672357633,0.0,431.72889719507,193.680636569507,20.1509416420946,-37.5949401511038,19.5584560532673,118.635322031863,63.4529191258755,-1093.69057533779,-1093.6896311519,-1093.78165507274,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.874312,This compound has an ester and may undergo hydrolysis at high or low pH.
90864,Methyltri(ethylmethylketoxime) silane,1,cc-pvtz(-f),705.0,1.0,-1191.44931228646,-1191.44931228646,-0.231762860222219,-0.003615943155202,216.5116798262,3.07599532012244,-0.465951896942011,2.51804651792415,1.70413549130384,33.2979697461527,3089.36971622939,36.5272264695867,0.0,249.183873517776,161.35565932987,16.1033410681355,-32.0048487610651,15.5108554793082,93.1077108309813,54.0179362411385,-1191.02749438306,-1191.02655019717,-1191.10321547814,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791546,This compound has an imine and may undergo hydrolysis.
14456,Methyltrimethoxysilane,1,cc-pvtz(-f),296.0,3.0,-675.126404905099,-675.126404905099,-0.273449466990365,0.026370782354975,80.8108959148558,1.45400066536151,0.551790924203663,1.02475423492904,-0.871506436484071,75.499468502987,3079.59624861465,91.314198099361,0.0,103.767867803815,104.025537243892,7.9654595991119,-23.0497543301546,7.37297401028462,39.9238501812366,38.9034851898723,-674.949290698656,-674.948346512764,-674.997772402591,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20073,
162093,Methylvinylbis(n-methylacetamido) silane,1,cc-pvtz(-f),485.0,1.0,-903.58983556693,-903.58983556693,-0.263103755684362,-0.037401461512371,147.822107135976,5.23454070125904,3.13815899031778,3.31059126077747,-2.56755915388311,76.9601172449627,3153.84995780004,84.274371246106,0.0,167.196522159615,127.021406149599,11.3382914900936,-26.5331407534093,10.7458059012663,64.478597826159,44.7827613932807,-903.306266415279,-903.305322229387,-903.365674198646,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.064907,
68245,Mineral oil,1,cc-pvtz(-f),590.0,0.0,-1104.94564291512,-1104.94564291512,-0.331801822374298,-0.237035305099341,266.748916607327,5.07918562771861,4.88137353948791,1.26923703115901,0.599463399671058,33.3678608764822,3784.31491547436,49.9342877748246,0.0,151.660096737708,131.62401357938,11.8377541965076,-27.4059454521846,11.2452686076803,73.7642186286688,46.2558853227637,-1104.68603668903,-1104.68509250314,-1104.74763131972,,,,,,0.999999999957461,0.1354,0.0,0.1354,0.1096,0.109602871017805,1.0,1.0,23.011116,
